,Date,Frame,Movement,Camera_Left Eye Position_x,Camera_Left Eye Position_y,Camera_Left Eye Position_z,Camera_Left Eye Rotation_x,Camera_Left Eye Rotation_y,Camera_Left Eye Rotation_z,Camera_Left Eye Rotation_w,Camera_Right Eye Position_x,Camera_Right Eye Position_y,Camera_Right Eye Position_z,Camera_Right Eye Rotation_x,Camera_Right Eye Rotation_y,Camera_Right Eye Rotation_z,Camera_Right Eye Rotation_w,Camera_Center Eye Position_x,Camera_Center Eye Position_y,Camera_Center Eye Position_z,Camera_Center Eye Rotation_x,Camera_Center Eye Rotation_y,Camera_Center Eye Rotation_z,Camera_Center Eye Rotation_w,Gaze_Left Eye Position_x,Gaze_Left Eye Position_y,Gaze_Left Eye Position_z,Gaze_Left Eye Rotation_x,Gaze_Left Eye Rotation_y,Gaze_Left Eye Rotation_z,Gaze_Left Eye Rotation_w,Gaze_Left Euler Angles_x,Gaze_Left Euler Angles_y,Gaze_Left Euler Angles_z,Gaze_Left Forward Vector_x,Gaze_Left Forward Vector_y,Gaze_Left Forward Vector_z,Gaze_Left Right Vector_x,Gaze_Left Right Vector_y,Gaze_Left Right Vector_z,Gaze_Left Up Vector_x,Gaze_Left Up Vector_y,Gaze_Left Up Vector_z,Gaze_Left Tracking Mode,Gaze_Left Confidence Value,Gaze_Right Eye Position_x,Gaze_Right Eye Position_y,Gaze_Right Eye Position_z,Gaze_Right Eye Rotation_x,Gaze_Right Eye Rotation_y,Gaze_Right Eye Rotation_z,Gaze_Right Eye Rotation_w,Gaze_Right Euler Angles_x,Gaze_Right Euler Angles_y,Gaze_Right Euler Angles_z,Gaze_Right Forward Vector_x,Gaze_Right Forward Vector_y,Gaze_Right Forward Vector_z,Gaze_Right Right Vector_x,Gaze_Right Right Vector_y,Gaze_Right Right Vector_z,Gaze_Right Up Vector_x,Gaze_Right Up Vector_y,Gaze_Right Up Vector_z,Gaze_Right Tracking Mode,Gaze_Right Confidence Value,Ball Position_x,Ball Position_y,Ball Position_z,Ball Rotation_x,Ball Rotation_y,Ball Rotation_z,Ball Rotation_w,Gaze Point_x,Gaze Point_y,Gaze Point_z,Debug_Intersection,Debug_Divergence,Expected Gaze_x,Expected Gaze_y,Expected Gaze_z,Actual Gaze_x,Actual Gaze_y,Actual Gaze_z,Cosine Similarity,Actual Gaze Visual Angle_x,Actual Gaze Visual Angle_y,Expected Gaze Visual Angle_x,Expected Gaze Visual Angle_y,Euclidean Error
0,07/31/2023 15:09:23.077850,0,start,-0.26,1.21,0.47,0.00936,0.99294,0.11822,-0.00213,-0.32,1.21,0.47,0.00936,0.99294,0.11822,-0.00213,-0.29,1.21,0.47,0.00936,0.99294,0.11822,-0.00213,-0.26,1.21,0.47,-2e-05,0.99871,0.05086,0.0003,354.17,179.97,0.0,0.0,0.1,-0.99,-1.0,0.0,0.0,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00102,0.99852,0.05043,0.02021,354.22,177.68,0.0,0.04,0.1,-0.99,-1.0,0.0,-0.04,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.3,1.51,-0.75,0.00938,0.99269,0.12028,-0.0019,-0.26000000000000123,1.3849999999999938,-1.2624999999999382,1.0,0.0,0.010000000000000009,-0.30000000000000004,1.22,-0.03499999999999881,-0.17499999999999383,1.7324999999999382,8.205722305888886,-0.020199272581067962,-0.10066865215782893,0.008196537749912594,-0.24111767845146842,8.209957616529307
1,07/31/2023 15:09:23.084844,1,start,-0.27,1.21,0.47,0.00949,0.99331,0.1151,-0.00192,-0.33,1.21,0.47,0.00949,0.99331,0.1151,-0.00192,-0.3,1.21,0.47,0.00949,0.99331,0.1151,-0.00192,-0.26,1.21,0.47,2e-05,0.99871,0.05071,-0.00036,354.19,180.04,0.0,0.0,0.1,-0.99,-1.0,0.0,0.0,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00098,0.99854,0.05029,0.01955,354.23,177.76,0.0,0.04,0.1,-0.99,-1.0,0.0,-0.04,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.3,1.51,-0.75,0.00936,0.99295,0.11817,-0.0021,-0.26000000000000123,1.3849999999999938,-1.2624999999999382,1.0,0.0,0.0,-0.30000000000000004,1.22,-0.03499999999999881,-0.17499999999999383,1.7324999999999382,8.128565088076996,-0.020199272581067962,-0.10066865215782893,0.0,-0.24111767845146842,8.129933872328673
2,07/31/2023 15:09:23.103458,2,start,-0.27,1.21,0.47,0.01021,0.99333,0.11482,-0.00102,-0.33,1.21,0.47,0.01021,0.99333,0.11482,-0.00102,-0.3,1.21,0.47,0.01021,0.99333,0.11482,-0.00102,-0.26,1.21,0.47,2e-05,0.99871,0.05071,-0.00036,354.19,180.04,0.0,0.0,0.1,-0.99,-1.0,0.0,0.0,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00098,0.99854,0.05029,0.01955,354.23,177.76,0.0,0.04,0.1,-0.99,-1.0,0.0,-0.04,0.0,0.99,0.1,TrackingSpace,0.9980469,-0.3,1.5,-0.75,0.00949,0.99331,0.1151,-0.00192,-0.26000000000000123,1.3849999999999938,-1.2624999999999382,1.0,0.0,0.0,-0.29000000000000004,1.22,-0.03499999999999881,-0.17499999999999383,1.7324999999999382,7.689632581650035,-0.020199272581067962,-0.10066865215782893,0.0,-0.23337376825179343,7.691018552792134
3,07/31/2023 15:09:23.120322,3,start,-0.27,1.21,0.47,0.00992,0.99335,0.11469,-0.00069,-0.33,1.21,0.47,0.00992,0.99335,0.11469,-0.00069,-0.3,1.21,0.47,0.00992,0.99335,0.11469,-0.00069,-0.26,1.21,0.47,1e-05,0.99849,0.05499,-0.00027,353.7,180.03,0.0,0.0,0.11,-0.99,-1.0,0.0,0.0,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00107,0.99832,0.05457,0.01966,353.74,177.74,0.0,0.04,0.11,-0.99,-1.0,0.0,-0.04,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.3,1.5,-0.75,0.01025,0.99333,0.11482,-0.00104,-0.26000000000000145,1.402499999999992,-1.2624999999999298,1.0,0.0,0.0,-0.29000000000000004,1.22,-0.03499999999999859,-0.19249999999999212,1.7324999999999298,7.124140242873576,-0.02019927258106793,-0.1106572211738956,0.0,-0.23337376825179343,7.12575277987413
4,07/31/2023 15:09:23.141618,4,start,-0.27,1.21,0.47,0.00901,0.9933,0.11523,-0.0003,-0.33,1.21,0.47,0.00901,0.9933,0.11523,-0.0003,-0.3,1.21,0.47,0.00901,0.9933,0.11523,-0.0003,-0.26,1.21,0.47,1e-05,0.99849,0.05499,-0.00027,353.7,180.03,0.0,0.0,0.11,-0.99,-1.0,0.0,0.0,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00107,0.99832,0.05457,0.01966,353.74,177.74,0.0,0.04,0.11,-0.99,-1.0,0.0,-0.04,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.5,-0.75,0.00927,0.99326,0.11552,-0.00061,-0.26000000000000145,1.402499999999992,-1.2624999999999298,1.0,0.0,-0.010000000000000009,-0.29000000000000004,1.22,-0.03499999999999859,-0.19249999999999212,1.7324999999999298,7.064512778442242,-0.02019927258106793,-0.1106572211738956,-0.008196537749912594,-0.23337376825179343,7.0646919577826335
5,07/31/2023 15:09:23.160162,5,start,-0.27,1.21,0.47,0.00842,0.99332,0.11512,0.00015,-0.33,1.21,0.47,0.00842,0.99332,0.11512,0.00015,-0.3,1.21,0.47,0.00842,0.99332,0.11512,0.00015,-0.26,1.21,0.47,-0.00022,0.99835,0.05729,0.00391,353.43,179.55,0.0,0.01,0.11,-0.99,-1.0,0.0,-0.01,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00142,0.99807,0.0568,0.02502,353.49,177.13,0.0,0.05,0.11,-0.99,-1.0,0.0,-0.05,-0.01,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.5,-0.75,0.00872,0.99328,0.1154,-0.00022,-0.24250000000000213,1.402499999999992,-1.2624999999999296,1.0,0.0,-0.010000000000000009,-0.29000000000000004,1.22,-0.05249999999999791,-0.19249999999999212,1.7324999999999295,7.143199152016873,-0.030293759918775125,-0.11065722117389562,-0.008196537749912594,-0.23337376825179343,7.144220409577753
6,07/31/2023 15:09:23.176693,6,start,-0.27,1.21,0.47,0.00788,0.99338,0.11461,0.00083,-0.33,1.21,0.47,0.00788,0.99338,0.11461,0.00083,-0.3,1.21,0.47,0.00788,0.99338,0.11461,0.00083,-0.26,1.21,0.47,-0.00022,0.99835,0.05729,0.00391,353.43,179.55,0.0,0.01,0.11,-0.99,-1.0,0.0,-0.01,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00142,0.99807,0.0568,0.02502,353.49,177.13,0.0,0.05,0.11,-0.99,-1.0,0.0,-0.05,-0.01,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.5,-0.75,0.00815,0.99332,0.11514,0.00014,-0.24250000000000213,1.402499999999992,-1.2624999999999296,1.0,0.0,-0.010000000000000009,-0.29000000000000004,1.22,-0.05249999999999791,-0.19249999999999212,1.7324999999999295,7.143199152016873,-0.030293759918775125,-0.11065722117389562,-0.008196537749912594,-0.23337376825179343,7.144220409577753
7,07/31/2023 15:09:23.193243,7,start,-0.27,1.21,0.47,0.00769,0.99345,0.11401,0.00159,-0.33,1.21,0.47,0.00769,0.99345,0.11401,0.00159,-0.3,1.21,0.47,0.00769,0.99345,0.11401,0.00159,-0.26,1.21,0.47,-0.00028,0.99838,0.05663,0.00495,353.51,179.43,0.0,0.01,0.11,-0.99,-1.0,0.0,-0.01,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00147,0.99808,0.05615,0.0262,353.56,176.99,0.0,0.05,0.11,-0.99,-1.0,0.0,-0.05,-0.01,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.5,-0.75,0.00781,0.99338,0.1146,0.00103,-0.24250000000000213,1.402499999999992,-1.2624999999999296,1.0,0.0,-0.010000000000000009,-0.29000000000000004,1.22,-0.05249999999999791,-0.19249999999999212,1.7324999999999295,7.143199152016873,-0.030293759918775125,-0.11065722117389562,-0.008196537749912594,-0.23337376825179343,7.144220409577753
8,07/31/2023 15:09:23.210378,8,start,-0.27,1.21,0.47,0.00762,0.99351,0.11344,0.00221,-0.33,1.21,0.47,0.00762,0.99351,0.11344,0.00221,-0.3,1.21,0.47,0.00762,0.99351,0.11344,0.00221,-0.26,1.21,0.47,-0.00028,0.99838,0.05663,0.00495,353.51,179.43,0.0,0.01,0.11,-0.99,-1.0,0.0,-0.01,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.00147,0.99808,0.05615,0.0262,353.56,176.99,0.0,0.05,0.11,-0.99,-1.0,0.0,-0.05,-0.01,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.49,-0.75,0.0077,0.99345,0.11402,0.00158,-0.24250000000000213,1.402499999999992,-1.2624999999999296,1.0,0.0,-0.010000000000000009,-0.28,1.22,-0.05249999999999791,-0.19249999999999212,1.7324999999999295,6.705337922458278,-0.030293759918775125,-0.11065722117389562,-0.008196537749912594,-0.22560124383602403,6.706400766576214
9,07/31/2023 15:09:23.226736,9,start,-0.27,1.21,0.47,0.00778,0.99356,0.11303,0.00274,-0.33,1.21,0.47,0.00778,0.99356,0.11303,0.00274,-0.3,1.21,0.47,0.00778,0.99356,0.11303,0.00274,-0.26,1.21,0.47,-0.00031,0.99843,0.05574,0.00558,353.61,179.36,0.0,0.01,0.11,-0.99,-1.0,0.0,-0.01,0.0,0.99,0.11,TrackingSpace,0.9980469,-0.33,1.21,0.47,-0.0016,0.99805,0.05523,0.02894,353.66,176.68,0.0,0.06,0.11,-0.99,-1.0,0.0,-0.06,-0.01,0.99,0.11,TrackingSpace,0.9980469,-0.29,1.49,-0.75,0.0077,0.99351,0.11344,0.00215,-0.24599999999999775,1.364000000000007,-0.9160000000000641,1.0,0.0,-0.010000000000000009,-0.28,1.22,-0.04900000000000229,-0.15400000000000702,1.386000000000064,6.765131405661269,-0.03533881725265165,-0.11065722117389558,-0.008196537749912594,-0.22560124383602403,6.766927901351226
